subject_id,gender,trial,action,block,violator,victim,cost,ratio,rt
77,男,57,0,2,7,3,2,3,0.6013
77,男,58,0,2,8,2,1,3,0.0716
77,男,59,0,2,9,1,5,1,0.5345
77,男,60,0,2,5,5,5,3,0.5335
77,男,61,1,2,9,1,1,1,0.4885
77,男,62,0,2,7,3,5,1,0.0504
77,男,63,0,2,5,5,5,1,1.1023
77,男,64,0,2,7,3,3,3,0.3846
77,男,65,0,2,8,2,3,3,1.2564
77,男,66,0,2,9,1,3,3,0.291
77,男,67,1,2,8,2,4,1,0.3178
77,男,68,0,2,7,3,4,3,0.5352
77,男,69,1,2,6,4,1,3,1.5208
77,男,70,1,2,6,4,2,3,13.4215
77,男,71,1,2,9,1,4,1,1.6684
77,男,72,1,2,6,4,5,1,15.6725
77,男,73,1,2,8,2,4,3,9.1706
77,男,74,1,2,9,1,2,3,2.1689
77,男,75,1,2,9,1,3,1,9.3541
77,男,76,0,2,9,1,5,3,2.7381
77,男,77,1,2,5,5,2,1,0.3694
77,男,78,1,2,7,3,4,1,0.4345
77,男,79,1,2,8,2,3,1,0.0506
77,男,80,1,2,5,5,1,1,0.3202
77,男,81,1,2,5,5,1,3,0.7688
77,男,82,1,2,9,1,1,3,0.5378
77,男,83,0,2,6,4,3,3,1.3179
77,男,84,0,2,5,5,3,3,0.2012
77,男,85,1,2,6,4,1,1,0.4021
77,男,86,1,2,5,5,3,1,0.9507
77,男,87,1,2,8,2,5,1,0.068
77,男,88,1,2,6,4,3,1,0.2576
77,男,89,1,2,9,1,2,1,5.1194
77,男,90,0,2,6,4,5,3,4.0682
77,男,91,1,2,8,2,2,3,14.9061
77,男,92,1,2,5,5,4,1,0.9555
77,男,93,1,2,5,5,4,3,1.6351
77,男,94,1,2,6,4,4,3,0.3567
77,男,95,1,2,5,5,2,3,22.8747
77,男,96,1,2,6,4,4,1,0.1374
77,男,97,1,2,8,2,2,1,0.3841
77,男,98,1,2,7,3,3,1,0.3901
77,男,99,1,2,7,3,1,1,0.0845
77,男,100,1,2,7,3,2,1,1.0843
79,女,1,0,2,9,1,2,1,24.3162
79,女,2,0,2,7,3,5,3,9.186785
79,女,3,0,2,6,4,4,3,0.20066
79,女,4,0,2,5,5,5,1,0.734205
79,女,5,0,2,8,2,1,1,0.601875
79,女,6,0,2,9,1,5,1,1.9347
79,女,7,0,2,9,1,4,1,1.050965
79,女,8,0,2,8,2,4,1,0.415855
79,女,9,0,2,5,5,1,3,1.084585
79,女,10,0,2,5,5,3,1,0.284355
79,女,11,0,2,7,3,3,1,0.51837
79,女,12,0,2,7,3,4,3,0.10066
79,女,13,0,2,5,5,4,1,0.317595
79,女,14,0,2,8,2,3,1,0.367105
79,女,15,0,2,8,2,5,1,0.23798
79,女,16,0,2,7,3,1,1,2.35137
79,女,17,0,2,6,4,5,1,4.553185
79,女,18,0,2,7,3,4,1,0.8845
79,女,19,0,2,9,1,1,3,1.00197
79,女,20,0,2,7,3,2,1,0.61755
79,女,21,0,2,6,4,1,1,0.78408
79,女,22,0,2,6,4,3,1,0.951175
79,女,23,0,2,6,4,3,3,0.964435
79,女,24,0,2,5,5,5,3,0.255335
79,女,25,0,2,7,3,5,1,1.438295
79,女,26,0,2,8,2,5,3,2.68501
79,女,27,1,2,6,4,5,3,0.31724
79,女,28,0,2,9,1,3,1,0.26735
79,女,29,0,2,8,2,3,3,0.134255
79,女,30,0,2,6,4,2,3,1.02146
79,女,31,0,2,8,2,2,1,8.222985
79,女,32,0,2,7,3,1,3,0.033955
79,女,33,0,2,7,3,2,3,0.25083
79,女,34,0,2,9,1,2,3,0.067445
79,女,35,0,2,6,4,2,1,1.001025
79,女,36,0,2,5,5,2,3,5.09921
79,女,37,0,2,6,4,4,1,4.619125
79,女,38,0,2,6,4,1,3,0.0508
79,女,39,0,2,5,5,4,3,4.485425
79,女,40,0,2,7,3,3,3,0.200715
79,女,41,0,2,5,5,3,3,1.3014
79,女,42,0,2,9,1,3,3,0.55059
79,女,43,0,2,8,2,4,3,1.234025
79,女,44,0,2,5,5,2,1,0.317655
79,女,45,0,2,9,1,4,3,0.217385
79,女,46,0,2,9,1,1,1,2.068005
79,女,47,0,2,8,2,2,3,7.72281
79,女,48,0,2,9,1,5,3,0.03408
79,女,49,0,2,8,2,1,3,0.21756
79,女,50,0,2,5,5,1,1,4.530745
79,女,51,0,1,8,2,4,3,0.35067
79,女,52,0,1,6,4,3,3,0.03411
79,女,53,0,1,9,1,1,3,0.48419
79,女,54,0,1,9,1,2,1,0.06763
79,女,55,0,1,5,5,3,1,0.10127
79,女,56,0,1,7,3,3,3,2.58329
79,女,57,0,1,7,3,2,1,2.05134
79,女,58,0,1,5,5,1,3,0.267695
79,女,59,0,1,7,3,5,3,10.47357
79,女,60,0,1,6,4,2,3,0.15085
79,女,61,0,1,6,4,5,1,5.01864
79,女,62,0,1,9,1,3,3,0.96761
79,女,63,0,1,8,2,2,1,0.367595
79,女,64,0,1,5,5,4,1,0.03394
79,女,65,0,1,6,4,4,3,0.07046
79,女,66,0,1,9,1,1,1,0.20083
79,女,67,0,1,6,4,4,1,0.16726
79,女,68,0,1,9,1,4,3,0.0674
79,女,69,0,1,6,4,3,1,0.284045
79,女,70,0,1,8,2,2,3,0.084065
79,女,71,0,1,5,5,1,1,1.90949
79,女,72,0,1,6,4,2,1,10.78874
79,女,73,0,1,5,5,2,3,0.200685
79,女,74,0,1,8,2,3,1,4.23525
79,女,75,0,1,9,1,5,1,3.402395
79,女,76,0,1,5,5,3,3,3.42266
79,女,77,0,1,9,1,2,3,3.35233
79,女,78,0,1,5,5,4,3,21.3105
79,女,79,0,1,8,2,5,1,0.11742
79,女,80,0,1,9,1,5,3,0.23405
79,女,81,0,1,7,3,2,3,1.010135
79,女,82,0,1,8,2,3,3,0.56215
79,女,83,0,1,5,5,5,1,2.6181
79,女,84,0,1,7,3,4,1,5.202215
79,女,85,0,1,7,3,1,1,6.324235
79,女,86,0,1,6,4,1,1,2.418215
79,女,87,0,1,9,1,3,1,3.15422
79,女,88,0,1,6,4,5,3,3.13488
79,女,89,0,1,8,2,1,1,4.154065
79,女,90,0,1,7,3,5,1,2.451335
79,女,91,0,1,8,2,4,1,1.8845
79,女,92,0,1,8,2,1,3,0.000885
79,女,93,0,1,8,2,5,3,0.848575
79,女,94,0,1,7,3,3,1,0.302615
79,女,95,0,1,9,1,4,1,0.03389
79,女,96,0,1,5,5,2,1,0.59773
79,女,97,0,1,6,4,1,3,0.167415
79,女,98,0,1,7,3,4,3,1.48403
79,女,99,0,1,5,5,5,3,0.2842
79,女,100,0,1,7,3,1,3,0.067505
80,女,1,0,2,5,5,2,1,2.7353
80,女,2,0,2,8,2,4,1,1.8896
80,女,3,0,2,6,4,4,3,3.0373
80,女,4,0,2,8,2,3,3,0.3528
80,女,5,0,2,8,2,5,1,1.6703
80,女,6,0,2,7,3,3,1,4.4013
80,女,7,0,2,5,5,2,3,0.9349
80,女,8,0,2,5,5,1,3,0.1178
80,女,9,0,2,6,4,3,1,1.068
80,女,10,1,2,7,3,4,1,2.5566
80,女,11,0,2,8,2,2,3,0.5363
80,女,12,0,2,5,5,4,1,0.2514
80,女,13,1,2,9,1,2,3,2.0163
80,女,14,0,2,6,4,4,1,0.4577
80,女,15,0,2,5,5,4,3,0.9226
80,女,16,1,2,9,1,4,1,2.0085
80,女,17,0,2,7,3,1,3,0.7346
80,女,18,0,2,8,2,5,3,0.3674
80,女,19,1,2,9,1,2,1,1.6338
80,女,20,0,2,6,4,5,1,0.9749
80,女,21,0,2,5,5,3,3,0.8189
80,女,22,0,2,6,4,1,3,1.5863
80,女,23,0,2,9,1,5,3,1.1834
80,女,24,0,2,7,3,3,3,0.9014
80,女,25,0,2,5,5,5,1,1.2235
80,女,26,0,2,6,4,1,1,0.6679
80,女,27,0,2,7,3,4,3,0.1845
80,女,28,0,2,5,5,1,1,0.1219
80,女,29,0,2,9,1,3,1,0.6575
80,女,30,0,2,9,1,1,1,0.4379
80,女,31,0,2,7,3,5,1,0.2345
80,女,32,1,2,7,3,1,1,1.9686
80,女,33,0,2,8,2,4,3,0.6743
80,女,34,0,2,9,1,3,3,3.3039
80,女,35,0,2,9,1,1,3,0.0671
80,女,36,0,2,7,3,2,3,0.4523
80,女,37,0,2,6,4,2,1,0.2846
80,女,38,0,2,8,2,3,1,0.2676
80,女,39,0,2,7,3,2,1,0.1677
80,女,40,1,2,8,2,1,3,1.8374
80,女,41,1,2,8,2,2,1,2.0043
80,女,42,0,2,9,1,5,1,1.4876
80,女,43,0,2,9,1,4,3,0.0026
80,女,44,0,2,7,3,5,3,0.686
80,女,45,0,2,5,5,3,1,0.2031
80,女,46,1,2,8,2,1,1,1.0347
80,女,47,0,2,6,4,3,3,0.2011
80,女,48,0,2,6,4,2,3,2.3015
80,女,49,0,2,6,4,5,3,0.922
80,女,50,0,2,5,5,5,3,0.419
80,女,51,1,1,8,2,1,1,6.9029
80,女,52,0,1,7,3,2,3,1.4182
80,女,53,0,1,6,4,5,1,0.3334
80,女,54,0,1,5,5,1,3,1.5683
80,女,55,0,1,5,5,3,1,1.5483
80,女,56,1,1,9,1,2,3,3.4667
80,女,57,0,1,7,3,1,3,0.4015
80,女,58,0,1,5,5,4,1,1.2003
80,女,59,0,1,8,2,5,3,4.0728
80,女,60,0,1,5,5,2,1,2.5183
80,女,61,1,1,8,2,2,1,0.5172
80,女,62,1,1,8,2,1,3,2.6685
80,女,63,0,1,7,3,1,1,0.3662
80,女,64,0,1,7,3,4,3,2.0681
80,女,65,0,1,9,1,5,1,0.2512
80,女,66,0,1,9,1,2,1,0.154
80,女,67,0,1,5,5,5,3,0.0844
80,女,68,0,1,7,3,2,1,0.1732
80,女,69,0,1,5,5,4,3,0.026
80,女,70,0,1,5,5,5,1,0.2344
80,女,71,0,1,9,1,1,1,0.2343
80,女,72,0,1,9,1,5,3,0.0536
80,女,73,0,1,8,2,4,3,0.4174
80,女,74,0,1,8,2,2,3,0.2727
80,女,75,0,1,5,5,2,3,0.2065
80,女,76,0,1,7,3,3,3,0.3051
80,女,77,0,1,8,2,3,3,0.1696
80,女,78,0,1,9,1,3,3,0.2677
80,女,79,0,1,7,3,5,1,0.2001
80,女,80,0,1,8,2,5,1,0.0721
80,女,81,0,1,6,4,3,1,0.0217
80,女,82,0,1,6,4,1,3,0.3695
80,女,83,0,1,7,3,3,1,0.2209
80,女,84,0,1,6,4,5,3,1.3236
80,女,85,0,1,6,4,4,3,0.535
80,女,86,1,1,7,3,4,1,1.7853
80,女,87,0,1,8,2,4,1,3.4856
80,女,88,0,1,6,4,1,1,4.5344
80,女,89,0,1,6,4,3,3,3.8202
80,女,90,1,1,9,1,1,3,2.3247
80,女,91,1,1,9,1,3,1,3.8527
80,女,92,0,1,5,5,3,3,0.8334
80,女,93,0,1,6,4,2,3,0.4079
80,女,94,0,1,6,4,2,1,0.1666
80,女,95,1,1,9,1,4,3,0.2651
80,女,96,0,1,5,5,1,1,1.4184
80,女,97,0,1,7,3,5,3,0.9069
80,女,98,0,1,6,4,4,1,0.7343
80,女,99,1,1,8,2,3,1,2.9183
80,女,100,0,1,9,1,4,1,3.4729
81,男,1,1,2,8,2,4,1,2.789715
81,男,2,0,2,5,5,3,3,1.268175
81,男,3,1,2,6,4,5,1,4.85401
81,男,4,0,2,5,5,4,1,6.912825
81,男,5,0,2,7,3,1,1,8.537185
81,男,6,0,2,6,4,3,3,2.54957
81,男,7,1,2,7,3,1,3,5.28973
81,男,8,1,2,8,2,2,1,1.95045
81,男,9,1,2,7,3,4,1,0.68288
81,男,10,1,2,6,4,1,1,1.90911
81,男,11,1,2,8,2,2,3,0.46563
81,男,12,0,2,9,1,1,3,6.232115
81,男,13,0,2,5,5,5,1,1.34955
81,男,14,1,2,7,3,3,1,2.3984
81,男,15,0,2,9,1,5,3,0.586295
81,男,16,1,2,7,3,5,1,2.806945
81,男,17,0,2,9,1,4,3,0.736025
81,男,18,1,2,6,4,2,1,1.89977
81,男,19,0,2,5,5,1,3,6.115465
81,男,20,0,2,6,4,5,3,0.25445
81,男,21,1,2,8,2,1,3,1.68441
81,男,22,0,2,7,3,5,3,0.133255
81,男,23,1,2,6,4,1,3,1.104205
81,男,24,1,2,9,1,2,3,0.4899
81,男,25,0,2,9,1,5,1,0.80027
81,男,26,0,2,7,3,4,3,2.6064
81,男,27,0,2,7,3,2,3,2.93148
81,男,28,1,2,8,2,3,3,30.836525
81,男,29,1,2,5,5,3,1,0.988335
81,男,30,1,2,7,3,2,1,0.48516
81,男,31,1,2,6,4,2,3,0.09913
81,男,32,0,2,5,5,2,1,1.18774
81,男,33,0,2,8,2,4,3,3.448825
81,男,34,0,2,8,2,1,1,0.87657
81,男,35,1,2,6,4,4,3,2.47227
81,男,36,1,2,7,3,3,3,6.499085
81,男,37,0,2,5,5,1,1,0.401985
81,男,38,1,2,5,5,4,3,0.75987
81,男,39,0,2,9,1,2,1,1.48562
81,男,40,0,2,6,4,4,1,0.1718
81,男,41,0,2,9,1,1,1,0.54233
81,男,42,0,2,8,2,5,1,0.355865
81,男,43,1,2,5,5,2,3,0.5676
81,男,44,0,2,6,4,3,1,0.334295
81,男,45,1,2,9,1,3,3,1.51582
81,男,46,0,2,8,2,5,3,0.633935
81,男,47,0,2,9,1,4,1,0.233185
81,男,48,0,2,9,1,3,1,0.49087
81,男,49,1,2,5,5,5,3,0.57307
81,男,50,0,2,8,2,3,1,0.00073
81,男,51,0,1,9,1,4,3,4.81222
81,男,52,0,1,8,2,1,1,0.048365
81,男,53,0,1,6,4,2,3,0.214885
81,男,54,0,1,7,3,4,3,0.233595
81,男,55,0,1,9,1,5,3,0.77216
81,男,56,0,1,9,1,2,3,0.125915
81,男,57,0,1,6,4,1,1,0.19926
81,男,58,0,1,5,5,5,1,0.05008
81,男,59,0,1,7,3,1,3,1.199075
81,男,60,0,1,7,3,2,1,0.306065
81,男,61,0,1,8,2,2,3,0.24147
81,男,62,0,1,5,5,2,1,3.08167
81,男,63,0,1,5,5,1,1,0.35809
81,男,64,0,1,9,1,3,1,0.234225
81,男,65,0,1,7,3,5,3,0.020625
81,男,66,0,1,7,3,1,1,0.08663
81,男,67,0,1,7,3,5,1,0.049635
81,男,68,0,1,9,1,1,1,0.020565
81,男,69,0,1,6,4,3,3,0.156605
81,男,70,0,1,6,4,5,3,0.008
81,男,71,0,1,7,3,2,3,0.019515
81,男,72,0,1,5,5,3,3,0.069875
81,男,73,0,1,8,2,4,1,0.041705
81,男,74,0,1,6,4,1,3,0.20636
81,男,75,0,1,9,1,2,1,0.13662
81,男,76,0,1,8,2,1,3,0.132835
81,男,77,0,1,8,2,2,1,0.200985
81,男,78,0,1,8,2,5,1,0.1167
81,男,79,0,1,5,5,1,3,0.04084
81,男,80,0,1,5,5,4,3,0.13286
81,男,81,0,1,5,5,4,1,0.20474
81,男,82,0,1,8,2,3,1,0.066105
81,男,83,0,1,5,5,2,3,0.24231
81,男,84,0,1,7,3,4,1,0.06641
81,男,85,0,1,9,1,3,3,0.132075
81,男,86,0,1,6,4,5,1,0.05909
81,男,87,0,1,8,2,4,3,0.149255
81,男,88,1,1,6,4,2,1,0.08328
81,男,89,1,1,7,3,3,1,0.09086
81,男,90,1,1,6,4,4,3,0.182505
81,男,91,1,1,9,1,1,3,0.17142
81,男,92,1,1,8,2,3,3,0.0163
81,男,93,0,1,8,2,5,3,0.06532
81,男,94,1,1,6,4,3,1,0.068285
81,男,95,1,1,7,3,3,3,0.158545
81,男,96,0,1,5,5,5,3,0.267655
81,男,97,1,1,5,5,3,1,0.08378
81,男,98,1,1,9,1,4,1,0.303275
81,男,99,0,1,9,1,5,1,0.19266
81,男,100,1,1,6,4,4,1,0.29916
82,男,1,1,2,8,2,4,1,7.268175
82,男,2,1,2,7,3,1,1,0.8
82,男,3,1,2,9,1,1,1,0.45268
82,男,4,1,2,8,2,3,1,0.39914
82,男,5,1,2,6,4,2,3,0.68242
82,男,6,0,2,5,5,3,3,0.718395
82,男,7,1,2,7,3,4,1,0.46347
82,男,8,0,2,8,2,5,3,1.14968
82,男,9,0,2,7,3,5,1,2.33171
82,男,10,0,2,5,5,3,1,1.96732
82,男,11,1,2,5,5,1,3,4.40883
82,男,12,0,2,9,1,3,3,1.904195
82,男,13,0,2,6,4,3,3,0.98283
82,男,14,1,2,8,2,5,1,2.09956
82,男,15,0,2,8,2,2,3,0.549515
82,男,16,0,2,7,3,3,3,0.555275
82,男,17,1,2,8,2,2,1,0.883825
82,男,18,1,2,9,1,3,1,0.98371
82,男,19,1,2,5,5,1,1,0.839165
82,男,20,0,2,7,3,5,3,0.355965
82,男,21,1,2,9,1,2,1,0.36772
82,男,22,0,2,7,3,2,1,0.034115
82,男,23,0,2,6,4,1,3,0.386645
82,男,24,0,2,6,4,5,3,0.25624
82,男,25,0,2,9,1,2,3,1.543565
82,男,26,1,2,5,5,2,1,0.11771
82,男,27,0,2,5,5,5,3,0.065705
82,男,28,0,2,5,5,2,3,1.774805
82,男,29,1,2,8,2,1,1,0.16791
82,男,30,1,2,7,3,2,3,0.293055
82,男,31,0,2,7,3,4,3,0.28658
82,男,32,0,2,6,4,4,3,0.42485
82,男,33,1,2,7,3,3,1,0.124615
82,男,34,0,2,9,1,5,3,0.15303
82,男,35,1,2,6,4,4,1,0.507865
82,男,36,1,2,6,4,1,1,0.432975
82,男,37,0,2,6,4,2,1,0.616985
82,男,38,0,2,8,2,1,3,0.75622
82,男,39,0,2,8,2,4,3,0.26423
82,男,40,1,2,5,5,5,1,0.442955
82,男,41,0,2,7,3,1,3,0.83638
82,男,42,0,2,5,5,4,3,0.73567
82,男,43,1,2,9,1,4,3,1.24014
82,男,44,0,2,6,4,3,1,0.37471
82,男,45,0,2,8,2,3,3,0.15032
82,男,46,1,2,6,4,5,1,0.152395
82,男,47,0,2,9,1,5,1,0.87449
82,男,48,1,2,9,1,4,1,0.515825
82,男,49,0,2,5,5,4,1,2.18373
82,男,50,1,2,9,1,1,3,0.315135
82,男,51,1,1,5,5,3,1,3.35545
82,男,52,1,1,6,4,5,3,2.23306
82,男,53,0,1,5,5,1,3,0.733325
82,男,54,1,1,8,2,2,1,0.225255
82,男,55,1,1,6,4,1,1,0.465615
82,男,56,0,1,9,1,2,3,0.572605
82,男,57,0,1,5,5,5,3,0.159055
82,男,58,0,1,7,3,2,1,0.360345
82,男,59,1,1,6,4,5,1,0.060575
82,男,60,0,1,6,4,1,3,0.541535
82,男,61,0,1,9,1,5,3,0.4081
82,男,62,1,1,5,5,4,1,0.354045
82,男,63,0,1,9,1,4,1,0.61144
82,男,64,1,1,8,2,5,1,0.000755
82,男,65,0,1,6,4,4,3,0.198585
82,男,66,1,1,7,3,3,1,0.533965
82,男,67,0,1,7,3,5,3,0.00925
82,男,68,0,1,9,1,1,1,0.05187
82,男,69,1,1,8,2,1,1,0.01759
82,男,70,0,1,8,2,2,3,0.23676
82,男,71,1,1,5,5,2,1,1.18251
82,男,72,0,1,8,2,4,3,0.96854
82,男,73,1,1,7,3,4,1,0.616875
82,男,74,0,1,9,1,3,3,0.317205
82,男,75,1,1,6,4,4,1,0.150875
82,男,76,0,1,8,2,1,3,0.1833
82,男,77,0,1,9,1,5,1,0.332215
82,男,78,0,1,9,1,3,1,0.287135
82,男,79,1,1,6,4,3,1,0.801515
82,男,80,0,1,8,2,4,1,0.019315
82,男,81,0,1,9,1,1,3,0.30527
82,男,82,0,1,7,3,2,3,0.79061
82,男,83,0,1,8,2,3,3,0.176315
82,男,84,0,1,9,1,4,3,0.48484
82,男,85,1,1,6,4,2,1,0.06735
82,男,86,0,1,8,2,3,1,0.116595
82,男,87,0,1,6,4,3,3,0.70482
82,男,88,0,1,7,3,3,3,0.167275
82,男,89,1,1,9,1,2,1,0.126675
82,男,90,0,1,8,2,5,3,0.458645
82,男,91,0,1,6,4,2,3,1.50979
82,男,92,0,1,5,5,2,3,0.566325
82,男,93,0,1,5,5,3,3,1.400925
82,男,94,0,1,5,5,4,3,0.34983
82,男,95,1,1,7,3,1,1,0.45186
82,男,96,0,1,7,3,4,3,0.565725
82,男,97,1,1,7,3,5,1,0.61851
82,男,98,0,1,5,5,1,1,0.15524
82,男,99,1,1,7,3,1,3,0.07011
82,男,100,0,1,5,5,5,1,0.216675
84,男,1,1,2,8,2,1,1,16.30533
84,男,2,1,2,8,2,5,1,2.168785
84,男,3,1,2,9,1,4,1,0.56654
84,男,4,1,2,9,1,3,3,4.55589
84,男,5,0,2,6,4,2,3,0.75331
84,男,6,0,2,6,4,4,1,1.407985
84,男,7,0,2,8,2,1,3,0.788385
84,男,8,1,2,6,4,3,1,0.83379
84,男,9,1,2,9,1,5,1,1.73821
84,男,10,1,2,9,1,3,1,1.584995
84,男,11,1,2,6,4,3,3,1.383085
84,男,12,0,2,7,3,4,1,1.73361
84,男,13,1,2,7,3,4,3,8.241015
84,男,14,1,2,7,3,1,3,1.93472
84,男,15,0,2,7,3,2,3,1.740245
84,男,16,0,2,6,4,5,1,0.59989
84,男,17,0,2,6,4,4,3,0.54921
84,男,18,0,2,5,5,3,1,0.05664
84,男,19,0,2,5,5,3,3,0.269805
84,男,20,1,2,9,1,1,3,0.61653
84,男,21,0,2,5,5,4,3,0.582485
84,男,22,1,2,7,3,5,3,1.615805
84,男,23,0,2,9,1,2,1,1.43294
84,男,24,1,2,9,1,4,3,0.62625
84,男,25,0,2,6,4,2,1,0.93834
84,男,26,1,2,5,5,5,3,1.524295
84,男,27,0,2,8,2,2,1,0.469565
84,男,28,0,2,7,3,1,1,0.59937
84,男,29,0,2,7,3,2,1,0.132925
84,男,30,1,2,9,1,2,3,0.498945
84,男,31,1,2,8,2,5,3,0.549075
84,男,32,1,2,6,4,5,3,0.454645
84,男,33,0,2,5,5,5,1,0.48834
84,男,34,0,2,8,2,2,3,3.50942
84,男,35,0,2,7,3,5,1,0.625685
84,男,36,0,2,7,3,3,1,0.490155
84,男,37,0,2,7,3,3,3,0.29951
84,男,38,1,2,5,5,4,1,0.799435
84,男,39,0,2,6,4,1,1,1.126475
84,男,40,1,2,8,2,3,1,0.106565
84,男,41,0,2,8,2,4,3,0.576615
84,男,42,1,2,9,1,1,1,0.39353
84,男,43,0,2,8,2,3,3,0.655445
84,男,44,1,2,5,5,2,3,1.71574
84,男,45,0,2,6,4,1,3,1.837955
84,男,46,0,2,5,5,1,3,1.103325
84,男,47,0,2,5,5,1,1,1.217805
84,男,48,0,2,8,2,4,1,0.448905
84,男,49,1,2,5,5,2,1,0.956705
84,男,50,0,2,9,1,5,3,0.098645
84,男,51,1,1,6,4,1,3,5.791965
84,男,52,0,1,7,3,1,1,0.85785
84,男,53,1,1,7,3,3,3,0.983645
84,男,54,1,1,5,5,3,1,2.269
84,男,55,0,1,9,1,1,1,0.65649
84,男,56,1,1,8,2,4,3,0.09971
84,男,57,0,1,8,2,4,1,1.859425
84,男,58,1,1,9,1,5,1,2.11279
84,男,59,0,1,9,1,3,3,0.70037
84,男,60,0,1,8,2,1,1,0.76013
84,男,61,0,1,5,5,5,1,1.004855
84,男,62,1,1,8,2,3,3,0.517745
84,男,63,0,1,7,3,5,3,0.141415
84,男,64,1,1,7,3,4,3,0.732745
84,男,65,0,1,7,3,2,1,0.634395
84,男,66,0,1,7,3,3,1,5.856095
84,男,67,1,1,8,2,5,3,0.920005
84,男,68,1,1,7,3,4,1,1.035475
84,男,69,0,1,8,2,3,1,0.216245
84,男,70,0,1,6,4,4,3,0.532285
84,男,71,0,1,8,2,1,3,0.30367
84,男,72,1,1,6,4,2,3,0.385125
84,男,73,0,1,9,1,4,3,0.32057
84,男,74,1,1,9,1,5,3,0.97396
84,男,75,0,1,5,5,2,3,1.916135
84,男,76,1,1,5,5,1,3,1.03955
84,男,77,1,1,6,4,5,1,2.883475
84,男,78,1,1,9,1,1,3,1.81666
84,男,79,0,1,9,1,2,1,0.31834
84,男,80,0,1,6,4,4,1,0.11577
84,男,81,0,1,8,2,5,1,0.554315
84,男,82,0,1,5,5,1,1,0.592545
84,男,83,0,1,9,1,4,1,1.453575
84,男,84,0,1,7,3,5,1,1.483045
84,男,85,1,1,5,5,4,1,1.122095
84,男,86,1,1,9,1,3,1,0.548845
84,男,87,0,1,9,1,2,3,0.182955
84,男,88,0,1,5,5,3,3,0.02655
84,男,89,1,1,6,4,1,1,0.159295
84,男,90,0,1,8,2,2,1,0.149775
84,男,91,1,1,5,5,2,1,0.08286
84,男,92,1,1,5,5,4,3,0.348215
84,男,93,0,1,6,4,3,3,0.086235
84,男,94,0,1,6,4,5,3,0.11904
84,男,95,0,1,7,3,2,3,0.02452
84,男,96,0,1,6,4,3,1,0.34381
84,男,97,0,1,8,2,2,3,0.1707
84,男,98,0,1,7,3,1,3,0.00957
84,男,99,0,1,5,5,5,3,0.024605
84,男,100,0,1,6,4,2,1,0.099865
85,男,1,0,1,5,5,1,3,20.43482
85,男,2,0,1,6,4,3,3,7.52732
85,男,3,0,1,9,1,2,3,6.232015
85,男,4,0,1,5,5,3,3,0.90678
85,男,5,0,1,7,3,2,3,0.63217
85,男,6,0,1,7,3,5,3,1.382645
85,男,7,0,1,5,5,1,1,0.90836
85,男,8,0,1,9,1,4,3,0.95173
85,男,9,0,1,7,3,5,1,6.032775
85,男,10,0,1,9,1,3,3,0.62006
85,男,11,0,1,6,4,2,3,0.698755
85,男,12,0,1,9,1,1,1,0.80143
85,男,13,0,1,7,3,4,3,0.631585
85,男,14,0,1,7,3,3,1,6.864705
85,男,15,0,1,5,5,3,1,2.32626
85,男,16,0,1,8,2,4,1,2.76545
85,男,17,0,1,8,2,2,1,0.6339
85,男,18,0,1,9,1,1,3,0.100165
85,男,19,0,1,6,4,4,3,1.266035
85,男,20,0,1,9,1,5,1,2.865565
85,男,21,0,1,5,5,4,3,0.48296
85,男,22,0,1,8,2,3,1,0.68943
85,男,23,0,1,5,5,2,1,0.69793
85,男,24,0,1,8,2,1,1,0.83996
85,男,25,0,1,6,4,2,1,0.51797
85,男,26,0,1,8,2,2,3,0.401045
85,男,27,0,1,9,1,5,3,0.684085
85,男,28,0,1,8,2,3,3,0.473615
85,男,29,0,1,6,4,4,1,4.88287
85,男,30,0,1,5,5,2,3,2.915295
85,男,31,0,1,7,3,3,3,4.883285
85,男,32,0,1,6,4,5,3,0.303215
85,男,33,0,1,9,1,2,1,2.24965
85,男,34,0,1,6,4,1,3,1.23137
85,男,35,0,1,6,4,1,1,0.05059
85,男,36,0,1,7,3,4,1,0.45574
85,男,37,0,1,6,4,3,1,0.351775
85,男,38,0,1,6,4,5,1,0.295085
85,男,39,0,1,5,5,5,1,0.32151
85,男,40,0,1,8,2,5,3,0.35614
85,男,41,0,1,5,5,5,3,0.28815
85,男,42,0,1,7,3,2,1,0.049065
85,男,43,0,1,8,2,5,1,0.038565
85,男,44,0,1,8,2,4,3,0.34896
85,男,45,0,1,8,2,1,3,0.3147
85,男,46,0,1,7,3,1,3,0.032955
85,男,47,0,1,7,3,1,1,0.13296
85,男,48,0,1,5,5,4,1,0.441035
85,男,49,0,1,9,1,3,1,0.089845
85,男,50,0,1,9,1,4,1,0.119405
85,男,51,0,2,8,2,1,3,3.015605
85,男,52,0,2,9,1,1,1,0.235935
85,男,53,0,2,9,1,3,3,1.33082
85,男,54,0,2,7,3,5,1,1.2827
85,男,55,0,2,9,1,5,1,3.094375
85,男,56,0,2,9,1,4,3,0.433155
85,男,57,0,2,5,5,2,3,0.537155
85,男,58,0,2,7,3,2,3,0.53802
85,男,59,0,2,6,4,3,1,0.46642
85,男,60,0,2,9,1,3,1,0.37622
85,男,61,0,2,5,5,2,1,0.099345
85,男,62,0,2,7,3,1,3,0.48353
85,男,63,0,2,5,5,1,1,0.74397
